universal_name,ticker,CIK,Date Filed,10k_url
Kellanova,K,0000055067,2024-02-20,https://www.sec.gov/Archives/edgar/data/55067/0001628280-24-005583.txt
Kellanova,K,0000055067,2025-02-21,https://www.sec.gov/Archives/edgar/data/55067/0001628280-25-007118.txt
KBR,KBR,0001357615,2022-02-22,https://www.sec.gov/Archives/edgar/data/1357615/0001357615-22-000012.txt
KBR,KBR,0001357615,2023-02-17,https://www.sec.gov/Archives/edgar/data/1357615/0001357615-23-000030.txt
KBR,KBR,0001357615,2024-02-20,https://www.sec.gov/Archives/edgar/data/1357615/0001357615-24-000016.txt
KBR,KBR,0001357615,2025-02-25,https://www.sec.gov/Archives/edgar/data/1357615/0001357615-25-000018.txt
Kyndryl Holdings,KD,0001867072,2022-03-10,https://www.sec.gov/Archives/edgar/data/1867072/0001558370-22-003291.txt
Kyndryl Holdings,KD,0001867072,2023-05-26,https://www.sec.gov/Archives/edgar/data/1867072/0001558370-23-010545.txt
Kyndryl Holdings,KD,0001867072,2024-05-30,https://www.sec.gov/Archives/edgar/data/1867072/0001558370-24-008788.txt
Kyndryl Holdings,KD,0001867072,2025-05-30,https://www.sec.gov/Archives/edgar/data/1867072/0001558370-25-008282.txt
Keurig Dr Pepper,KDP,0001418135,2022-02-24,https://www.sec.gov/Archives/edgar/data/1418135/0001418135-22-000005.txt
Keurig Dr Pepper,KDP,0001418135,2023-02-23,https://www.sec.gov/Archives/edgar/data/1418135/0001418135-23-000003.txt
Keurig Dr Pepper,KDP,0001418135,2024-02-22,https://www.sec.gov/Archives/edgar/data/1418135/0001418135-24-000007.txt
Keurig Dr Pepper,KDP,0001418135,2025-02-25,https://www.sec.gov/Archives/edgar/data/1418135/0001418135-25-000013.txt
KeyCorp,KEY,0000091576,2022-02-22,https://www.sec.gov/Archives/edgar/data/91576/0000091576-22-000029.txt
KeyCorp,KEY,0000091576,2023-02-22,https://www.sec.gov/Archives/edgar/data/91576/0000091576-23-000026.txt
KeyCorp,KEY,0000091576,2024-02-22,https://www.sec.gov/Archives/edgar/data/91576/0000091576-24-000040.txt
KeyCorp,KEY,0000091576,2025-02-21,https://www.sec.gov/Archives/edgar/data/91576/0000091576-25-000038.txt
Kraft Heinz,KHC,0001637459,2022-02-17,https://www.sec.gov/Archives/edgar/data/1637459/0001637459-22-000018.txt
Kraft Heinz,KHC,0001637459,2023-02-16,https://www.sec.gov/Archives/edgar/data/1637459/0001637459-23-000009.txt
Kraft Heinz,KHC,0001637459,2024-02-15,https://www.sec.gov/Archives/edgar/data/1637459/0001637459-24-000018.txt
Kraft Heinz,KHC,0001637459,2025-02-13,https://www.sec.gov/Archives/edgar/data/1637459/0001637459-25-000011.txt
KKR,KKR,0001404912,2022-02-28,https://www.sec.gov/Archives/edgar/data/1404912/0001404912-22-000004.txt
KKR,KKR,0001404912,2023-02-27,https://www.sec.gov/Archives/edgar/data/1404912/0001404912-23-000005.txt
KKR,KKR,0001404912,2024-02-29,https://www.sec.gov/Archives/edgar/data/1404912/0001404912-24-000005.txt
KKR,KKR,0001404912,2025-02-28,https://www.sec.gov/Archives/edgar/data/1404912/0001404912-25-000015.txt
KLA,KLAC,0000319201,2022-08-05,https://www.sec.gov/Archives/edgar/data/319201/0000319201-22-000023.txt
KLA,KLAC,0000319201,2023-08-04,https://www.sec.gov/Archives/edgar/data/319201/0000319201-23-000031.txt
KLA,KLAC,0000319201,2024-08-05,https://www.sec.gov/Archives/edgar/data/319201/0000319201-24-000021.txt
KLA,KLAC,0000319201,2025-08-08,https://www.sec.gov/Archives/edgar/data/319201/0000319201-25-000024.txt
Kimberly-Clark,KMB,0000055785,2022-02-10,https://www.sec.gov/Archives/edgar/data/55785/0000055785-22-000010.txt
Kimberly-Clark,KMB,0000055785,2023-02-09,https://www.sec.gov/Archives/edgar/data/55785/0000055785-23-000012.txt
Kimberly-Clark,KMB,0000055785,2024-02-08,https://www.sec.gov/Archives/edgar/data/55785/0000055785-24-000018.txt
Kimberly-Clark,KMB,0000055785,2025-02-13,https://www.sec.gov/Archives/edgar/data/55785/0000055785-25-000013.txt
Kinder Morgan,KMI,0001506307,2022-02-07,https://www.sec.gov/Archives/edgar/data/1506307/0001506307-22-000018.txt
Kinder Morgan,KMI,0001506307,2023-02-08,https://www.sec.gov/Archives/edgar/data/1506307/0001506307-23-000023.txt
Kinder Morgan,KMI,0001506307,2024-02-20,https://www.sec.gov/Archives/edgar/data/1506307/0001506307-24-000011.txt
Kinder Morgan,KMI,0001506307,2025-02-13,https://www.sec.gov/Archives/edgar/data/1506307/0001506307-25-000008.txt
CarMax,KMX,0001170010,2022-04-14,https://www.sec.gov/Archives/edgar/data/1170010/0001170010-22-000017.txt
CarMax,KMX,0001170010,2023-04-13,https://www.sec.gov/Archives/edgar/data/1170010/0001170010-23-000010.txt
CarMax,KMX,0001170010,2024-04-15,https://www.sec.gov/Archives/edgar/data/1170010/0001170010-24-000034.txt
CarMax,KMX,0001170010,2025-04-11,https://www.sec.gov/Archives/edgar/data/1170010/0001170010-25-000024.txt
Coca-Cola,KO,0000021344,2022-02-22,https://www.sec.gov/Archives/edgar/data/21344/0000021344-22-000009.txt
Coca-Cola,KO,0000021344,2023-02-21,https://www.sec.gov/Archives/edgar/data/21344/0000021344-23-000011.txt
Coca-Cola,KO,0000021344,2024-02-20,https://www.sec.gov/Archives/edgar/data/21344/0000021344-24-000009.txt
Coca-Cola,KO,0000021344,2025-02-20,https://www.sec.gov/Archives/edgar/data/21344/0000021344-25-000011.txt
Kroger,KR,0000056873,2022-03-29,https://www.sec.gov/Archives/edgar/data/56873/0001558370-22-004595.txt
Kroger,KR,0000056873,2023-03-28,https://www.sec.gov/Archives/edgar/data/56873/0001558370-23-004767.txt
Kroger,KR,0000056873,2024-04-02,https://www.sec.gov/Archives/edgar/data/56873/0001558370-24-004603.txt
Kroger,KR,0000056873,2025-04-01,https://www.sec.gov/Archives/edgar/data/56873/0001558370-25-004267.txt
Kohl's,KSS,0000885639,2022-03-17,https://www.sec.gov/Archives/edgar/data/885639/0000950170-22-004076.txt
Kohl's,KSS,0000885639,2023-03-16,https://www.sec.gov/Archives/edgar/data/885639/0000950170-23-008444.txt
Kohl's,KSS,0000885639,2024-03-21,https://www.sec.gov/Archives/edgar/data/885639/0000950170-24-034691.txt
Kohl's,KSS,0000885639,2025-03-20,https://www.sec.gov/Archives/edgar/data/885639/0000950170-25-042662.txt
Kenvue,KVUE,0001944048,2024-03-01,https://www.sec.gov/Archives/edgar/data/1944048/0001944048-24-000057.txt
Kenvue,KVUE,0001944048,2025-02-24,https://www.sec.gov/Archives/edgar/data/1944048/0001944048-25-000033.txt
Loews,L,0000060086,2022-02-08,https://www.sec.gov/Archives/edgar/data/60086/0000060086-22-000007.txt
Loews,L,0000060086,2023-02-07,https://www.sec.gov/Archives/edgar/data/60086/0000060086-23-000025.txt
Loews,L,0000060086,2024-02-06,https://www.sec.gov/Archives/edgar/data/60086/0000060086-24-000029.txt
Loews,L,0000060086,2025-02-11,https://www.sec.gov/Archives/edgar/data/60086/0000060086-25-000036.txt
Lithia Motors,LAD,0001023128,2022-02-18,https://www.sec.gov/Archives/edgar/data/1023128/0001023128-22-000042.txt
Lithia Motors,LAD,0001023128,2023-02-24,https://www.sec.gov/Archives/edgar/data/1023128/0001023128-23-000053.txt
Lithia Motors,LAD,0001023128,2024-02-23,https://www.sec.gov/Archives/edgar/data/1023128/0001023128-24-000032.txt
Lithia Motors,LAD,0001023128,2025-02-24,https://www.sec.gov/Archives/edgar/data/1023128/0001023128-25-000026.txt
Leidos Holdings,LDOS,0001336920,2022-02-15,https://www.sec.gov/Archives/edgar/data/1336920/0001336920-22-000007.txt
Leidos Holdings,LDOS,0001336920,2023-02-14,https://www.sec.gov/Archives/edgar/data/1336920/0001336920-23-000015.txt
Leidos Holdings,LDOS,0001336920,2024-02-13,https://www.sec.gov/Archives/edgar/data/1336920/0001336920-24-000008.txt
Leidos Holdings,LDOS,0001336920,2025-02-11,https://www.sec.gov/Archives/edgar/data/1336920/0001336920-25-000006.txt
Lear,LEA,0000842162,2022-02-10,https://www.sec.gov/Archives/edgar/data/842162/0000842162-22-000009.txt
Lear,LEA,0000842162,2023-02-09,https://www.sec.gov/Archives/edgar/data/842162/0000842162-23-000011.txt
Lear,LEA,0000842162,2024-02-08,https://www.sec.gov/Archives/edgar/data/842162/0000842162-24-000008.txt
Lear,LEA,0000842162,2025-02-14,https://www.sec.gov/Archives/edgar/data/842162/0000842162-25-000010.txt
Lennar,LEN,0000920760,2022-01-28,https://www.sec.gov/Archives/edgar/data/920760/0001628280-22-001450.txt
Lennar,LEN,0000920760,2023-01-26,https://www.sec.gov/Archives/edgar/data/920760/0001628280-23-001606.txt
Lennar,LEN,0000920760,2024-01-26,https://www.sec.gov/Archives/edgar/data/920760/0001628280-24-002371.txt
Lennar,LEN,0000920760,2025-01-23,https://www.sec.gov/Archives/edgar/data/920760/0001628280-25-002404.txt
Labcorp Holdings,LH,0000920148,2022-02-25,https://www.sec.gov/Archives/edgar/data/920148/0000920148-22-000015.txt
Labcorp Holdings,LH,0000920148,2023-02-28,https://www.sec.gov/Archives/edgar/data/920148/0000920148-23-000017.txt
Labcorp Holdings,LH,0000920148,2024-02-26,https://www.sec.gov/Archives/edgar/data/920148/0000920148-24-000014.txt
Labcorp Holdings,LH,0000920148,2025-02-25,https://www.sec.gov/Archives/edgar/data/920148/0000920148-25-000032.txt
L3Harris Technologies,LHX,0000202058,2022-02-25,https://www.sec.gov/Archives/edgar/data/202058/0000202058-22-000015.txt
L3Harris Technologies,LHX,0000202058,2023-02-24,https://www.sec.gov/Archives/edgar/data/202058/0000202058-23-000014.txt
L3Harris Technologies,LHX,0000202058,2024-02-20,https://www.sec.gov/Archives/edgar/data/202058/0000202058-24-000029.txt
L3Harris Technologies,LHX,0000202058,2025-02-14,https://www.sec.gov/Archives/edgar/data/202058/0000202058-25-000023.txt
LKQ,LKQ,0001065696,2022-02-25,https://www.sec.gov/Archives/edgar/data/1065696/0001065696-22-000006.txt
LKQ,LKQ,0001065696,2023-02-23,https://www.sec.gov/Archives/edgar/data/1065696/0001065696-23-000008.txt
LKQ,LKQ,0001065696,2024-02-22,https://www.sec.gov/Archives/edgar/data/1065696/0001065696-24-000009.txt
LKQ,LKQ,0001065696,2025-02-20,https://www.sec.gov/Archives/edgar/data/1065696/0001065696-25-000015.txt
Eli Lilly,LLY,0000059478,2022-02-23,https://www.sec.gov/Archives/edgar/data/59478/0000059478-22-000068.txt
Eli Lilly,LLY,0000059478,2023-02-22,https://www.sec.gov/Archives/edgar/data/59478/0000059478-23-000082.txt
Eli Lilly,LLY,0000059478,2024-02-21,https://www.sec.gov/Archives/edgar/data/59478/0000059478-24-000065.txt
Eli Lilly,LLY,0000059478,2025-02-19,https://www.sec.gov/Archives/edgar/data/59478/0000059478-25-000067.txt
Lockheed Martin,LMT,0000936468,2022-01-25,https://www.sec.gov/Archives/edgar/data/936468/0000936468-22-000008.txt
Lockheed Martin,LMT,0000936468,2023-01-26,https://www.sec.gov/Archives/edgar/data/936468/0000936468-23-000009.txt
Lockheed Martin,LMT,0000936468,2024-01-23,https://www.sec.gov/Archives/edgar/data/936468/0000936468-24-000010.txt
Lockheed Martin,LMT,0000936468,2025-01-28,https://www.sec.gov/Archives/edgar/data/936468/0000936468-25-000009.txt
Lincoln National,LNC,0000059558,2022-02-17,https://www.sec.gov/Archives/edgar/data/59558/0000059558-22-000008.txt
Lincoln National,LNC,0000059558,2023-02-16,https://www.sec.gov/Archives/edgar/data/59558/0000059558-23-000009.txt
Lincoln National,LNC,0000059558,2024-02-22,https://www.sec.gov/Archives/edgar/data/59558/0000059558-24-000013.txt
Lincoln National,LNC,0000059558,2025-02-21,https://www.sec.gov/Archives/edgar/data/59558/0000059558-25-000023.txt
Cheniere Energy,LNG,0000003570,2022-02-24,https://www.sec.gov/Archives/edgar/data/3570/0000003570-22-000024.txt
Cheniere Energy,LNG,0000003570,2023-02-23,https://www.sec.gov/Archives/edgar/data/3570/0000003570-23-000042.txt
Cheniere Energy,LNG,0000003570,2024-02-22,https://www.sec.gov/Archives/edgar/data/3570/0000003570-24-000040.txt
Cheniere Energy,LNG,0000003570,2025-02-20,https://www.sec.gov/Archives/edgar/data/3570/0000003570-25-000033.txt
Lowe's,LOW,0000060667,2022-03-21,https://www.sec.gov/Archives/edgar/data/60667/0000060667-22-000038.txt
Lowe's,LOW,0000060667,2023-03-27,https://www.sec.gov/Archives/edgar/data/60667/0000060667-23-000034.txt
Lowe's,LOW,0000060667,2024-03-25,https://www.sec.gov/Archives/edgar/data/60667/0000060667-24-000033.txt
Lowe's,LOW,0000060667,2025-03-24,https://www.sec.gov/Archives/edgar/data/60667/0000060667-25-000049.txt
LPL Financial Holdings,LPLA,0001397911,2022-02-22,https://www.sec.gov/Archives/edgar/data/1397911/0001397911-22-000014.txt
LPL Financial Holdings,LPLA,0001397911,2023-02-23,https://www.sec.gov/Archives/edgar/data/1397911/0001397911-23-000024.txt
LPL Financial Holdings,LPLA,0001397911,2024-02-21,https://www.sec.gov/Archives/edgar/data/1397911/0001397911-24-000011.txt
LPL Financial Holdings,LPLA,0001397911,2025-02-20,https://www.sec.gov/Archives/edgar/data/1397911/0001397911-25-000018.txt
Lam Research,LRCX,0000707549,2022-08-24,https://www.sec.gov/Archives/edgar/data/707549/0000707549-22-000107.txt
Lam Research,LRCX,0000707549,2023-08-15,https://www.sec.gov/Archives/edgar/data/707549/0000707549-23-000102.txt
Lam Research,LRCX,0000707549,2024-08-29,https://www.sec.gov/Archives/edgar/data/707549/0000707549-24-000106.txt
Lam Research,LRCX,0000707549,2025-08-11,https://www.sec.gov/Archives/edgar/data/707549/0000707549-25-000075.txt
Lululemon athletica,LULU,0001397187,2022-03-29,https://www.sec.gov/Archives/edgar/data/1397187/0001397187-22-000014.txt
Lululemon athletica,LULU,0001397187,2023-03-28,https://www.sec.gov/Archives/edgar/data/1397187/0001397187-23-000012.txt
Lululemon athletica,LULU,0001397187,2024-03-21,https://www.sec.gov/Archives/edgar/data/1397187/0001397187-24-000010.txt
Lululemon athletica,LULU,0001397187,2025-03-27,https://www.sec.gov/Archives/edgar/data/1397187/0001397187-25-000013.txt
Lumen Technologies,LUMN,0000018926,2022-02-24,https://www.sec.gov/Archives/edgar/data/18926/0000018926-22-000007.txt
Lumen Technologies,LUMN,0000018926,2023-02-23,https://www.sec.gov/Archives/edgar/data/18926/0000018926-23-000013.txt
Lumen Technologies,LUMN,0000018926,2024-02-22,https://www.sec.gov/Archives/edgar/data/18926/0000018926-24-000016.txt
Lumen Technologies,LUMN,0000018926,2025-02-20,https://www.sec.gov/Archives/edgar/data/18926/0000018926-25-000010.txt
Southwest Airlines,LUV,0000092380,2022-02-07,https://www.sec.gov/Archives/edgar/data/92380/0000092380-22-000007.txt
Southwest Airlines,LUV,0000092380,2023-02-07,https://www.sec.gov/Archives/edgar/data/92380/0000092380-23-000010.txt
Southwest Airlines,LUV,0000092380,2024-02-06,https://www.sec.gov/Archives/edgar/data/92380/0000092380-24-000027.txt
Southwest Airlines,LUV,0000092380,2025-02-07,https://www.sec.gov/Archives/edgar/data/92380/0000092380-25-000024.txt
Las Vegas Sands,LVS,0001300514,2022-02-04,https://www.sec.gov/Archives/edgar/data/1300514/0001300514-22-000007.txt
Las Vegas Sands,LVS,0001300514,2023-02-03,https://www.sec.gov/Archives/edgar/data/1300514/0001300514-23-000021.txt
Las Vegas Sands,LVS,0001300514,2024-02-07,https://www.sec.gov/Archives/edgar/data/1300514/0001300514-24-000048.txt
Las Vegas Sands,LVS,0001300514,2025-02-07,https://www.sec.gov/Archives/edgar/data/1300514/0001300514-25-000040.txt
Live Nation Entertainment,LYV,0001335258,2022-02-23,https://www.sec.gov/Archives/edgar/data/1335258/0001335258-22-000019.txt
Live Nation Entertainment,LYV,0001335258,2023-02-23,https://www.sec.gov/Archives/edgar/data/1335258/0001335258-23-000014.txt
Live Nation Entertainment,LYV,0001335258,2024-02-22,https://www.sec.gov/Archives/edgar/data/1335258/0001335258-24-000017.txt
Live Nation Entertainment,LYV,0001335258,2025-02-21,https://www.sec.gov/Archives/edgar/data/1335258/0001335258-25-000028.txt
Macy's,M,0000794367,2022-03-25,https://www.sec.gov/Archives/edgar/data/794367/0001564590-22-011726.txt
Macy's,M,0000794367,2023-03-24,https://www.sec.gov/Archives/edgar/data/794367/0001628280-23-009154.txt
Macy's,M,0000794367,2024-03-22,https://www.sec.gov/Archives/edgar/data/794367/0001628280-24-012734.txt
Macy's,M,0000794367,2025-03-21,https://www.sec.gov/Archives/edgar/data/794367/0001628280-25-014315.txt
Mastercard,MA,0001141391,2022-02-11,https://www.sec.gov/Archives/edgar/data/1141391/0001141391-22-000023.txt
Mastercard,MA,0001141391,2023-02-14,https://www.sec.gov/Archives/edgar/data/1141391/0001141391-23-000020.txt
Mastercard,MA,0001141391,2024-02-13,https://www.sec.gov/Archives/edgar/data/1141391/0001141391-24-000022.txt
Mastercard,MA,0001141391,2025-02-12,https://www.sec.gov/Archives/edgar/data/1141391/0001141391-25-000011.txt
ManpowerGroup,MAN,0000871763,2022-02-18,https://www.sec.gov/Archives/edgar/data/871763/0000950170-22-001500.txt
ManpowerGroup,MAN,0000871763,2023-02-17,https://www.sec.gov/Archives/edgar/data/871763/0000950170-23-003214.txt
ManpowerGroup,MAN,0000871763,2024-02-16,https://www.sec.gov/Archives/edgar/data/871763/0000950170-24-016399.txt
ManpowerGroup,MAN,0000871763,2025-02-19,https://www.sec.gov/Archives/edgar/data/871763/0000950170-25-023186.txt
Marriott International,MAR,0001048286,2022-02-15,https://www.sec.gov/Archives/edgar/data/1048286/0001628280-22-002666.txt
Marriott International,MAR,0001048286,2023-02-14,https://www.sec.gov/Archives/edgar/data/1048286/0001628280-23-003485.txt
Marriott International,MAR,0001048286,2024-02-13,https://www.sec.gov/Archives/edgar/data/1048286/0001628280-24-004372.txt
Marriott International,MAR,0001048286,2025-02-11,https://www.sec.gov/Archives/edgar/data/1048286/0001628280-25-004818.txt
Masco,MAS,0000062996,2022-02-08,https://www.sec.gov/Archives/edgar/data/62996/0000062996-22-000011.txt
Masco,MAS,0000062996,2023-02-09,https://www.sec.gov/Archives/edgar/data/62996/0000062996-23-000008.txt
Masco,MAS,0000062996,2024-02-08,https://www.sec.gov/Archives/edgar/data/62996/0000062996-24-000006.txt
Masco,MAS,0000062996,2025-02-11,https://www.sec.gov/Archives/edgar/data/62996/0000062996-25-000004.txt
McDonald's,MCD,0000063908,2022-02-24,https://www.sec.gov/Archives/edgar/data/63908/0000063908-22-000011.txt
McDonald's,MCD,0000063908,2023-02-24,https://www.sec.gov/Archives/edgar/data/63908/0000063908-23-000012.txt
McDonald's,MCD,0000063908,2024-02-22,https://www.sec.gov/Archives/edgar/data/63908/0000063908-24-000072.txt
McDonald's,MCD,0000063908,2025-02-25,https://www.sec.gov/Archives/edgar/data/63908/0000063908-25-000012.txt
Microchip Technology,MCHP,0000827054,2022-05-20,https://www.sec.gov/Archives/edgar/data/827054/0000827054-22-000094.txt
Microchip Technology,MCHP,0000827054,2023-05-25,https://www.sec.gov/Archives/edgar/data/827054/0000827054-23-000080.txt
Microchip Technology,MCHP,0000827054,2024-05-23,https://www.sec.gov/Archives/edgar/data/827054/0000827054-24-000098.txt
Microchip Technology,MCHP,0000827054,2025-05-23,https://www.sec.gov/Archives/edgar/data/827054/0000827054-25-000077.txt
McKesson,MCK,0000927653,2022-05-09,https://www.sec.gov/Archives/edgar/data/927653/0000927653-22-000051.txt
McKesson,MCK,0000927653,2023-05-09,https://www.sec.gov/Archives/edgar/data/927653/0000927653-23-000038.txt
McKesson,MCK,0000927653,2024-05-08,https://www.sec.gov/Archives/edgar/data/927653/0000927653-24-000035.txt
McKesson,MCK,0000927653,2025-05-09,https://www.sec.gov/Archives/edgar/data/927653/0000927653-25-000036.txt
Mondelez International,MDLZ,0001103982,2022-02-04,https://www.sec.gov/Archives/edgar/data/1103982/0001103982-22-000003.txt
Mondelez International,MDLZ,0001103982,2023-02-03,https://www.sec.gov/Archives/edgar/data/1103982/0001103982-23-000006.txt
Mondelez International,MDLZ,0001103982,2024-02-02,https://www.sec.gov/Archives/edgar/data/1103982/0001103982-24-000019.txt
Mondelez International,MDLZ,0001103982,2025-02-05,https://www.sec.gov/Archives/edgar/data/1103982/0001103982-25-000030.txt
MetLife,MET,0001099219,2022-02-18,https://www.sec.gov/Archives/edgar/data/1099219/0001099219-22-000014.txt
MetLife,MET,0001099219,2023-02-23,https://www.sec.gov/Archives/edgar/data/1099219/0001099219-23-000045.txt
MetLife,MET,0001099219,2024-02-16,https://www.sec.gov/Archives/edgar/data/1099219/0001099219-24-000035.txt
MetLife,MET,0001099219,2025-02-21,https://www.sec.gov/Archives/edgar/data/1099219/0001099219-25-000044.txt
Meta Platforms,META,0001326801,2022-02-03,https://www.sec.gov/Archives/edgar/data/1326801/0001326801-22-000018.txt
Meta Platforms,META,0001326801,2023-02-02,https://www.sec.gov/Archives/edgar/data/1326801/0001326801-23-000013.txt
Meta Platforms,META,0001326801,2024-02-02,https://www.sec.gov/Archives/edgar/data/1326801/0001326801-24-000012.txt
Meta Platforms,META,0001326801,2025-01-30,https://www.sec.gov/Archives/edgar/data/1326801/0001326801-25-000017.txt
MGM Resorts International,MGM,0000789570,2022-02-25,https://www.sec.gov/Archives/edgar/data/789570/0000789570-22-000005.txt
MGM Resorts International,MGM,0000789570,2023-02-24,https://www.sec.gov/Archives/edgar/data/789570/0000789570-23-000008.txt
MGM Resorts International,MGM,0000789570,2024-02-23,https://www.sec.gov/Archives/edgar/data/789570/0000789570-24-000005.txt
MGM Resorts International,MGM,0000789570,2025-02-18,https://www.sec.gov/Archives/edgar/data/789570/0000789570-25-000008.txt
Mohawk Industries,MHK,0000851968,2022-02-23,https://www.sec.gov/Archives/edgar/data/851968/0000851968-22-000026.txt
Mohawk Industries,MHK,0000851968,2023-02-22,https://www.sec.gov/Archives/edgar/data/851968/0000851968-23-000033.txt
Mohawk Industries,MHK,0000851968,2024-02-23,https://www.sec.gov/Archives/edgar/data/851968/0000851968-24-000027.txt
Mohawk Industries,MHK,0000851968,2025-02-20,https://www.sec.gov/Archives/edgar/data/851968/0000851968-25-000023.txt
Markel Group,MKL,0001096343,2022-02-18,https://www.sec.gov/Archives/edgar/data/1096343/0001096343-22-000039.txt
Markel Group,MKL,0001096343,2023-02-17,https://www.sec.gov/Archives/edgar/data/1096343/0001096343-23-000033.txt
Markel Group,MKL,0001096343,2024-02-23,https://www.sec.gov/Archives/edgar/data/1096343/0001096343-24-000025.txt
Markel Group,MKL,0001096343,2025-02-24,https://www.sec.gov/Archives/edgar/data/1096343/0001096343-25-000027.txt
Marsh & McLennan,MMC,0000062709,2022-02-16,https://www.sec.gov/Archives/edgar/data/62709/0000062709-22-000009.txt
Marsh & McLennan,MMC,0000062709,2023-02-13,https://www.sec.gov/Archives/edgar/data/62709/0000062709-23-000014.txt
Marsh & McLennan,MMC,0000062709,2024-02-12,https://www.sec.gov/Archives/edgar/data/62709/0000062709-24-000016.txt
Marsh & McLennan,MMC,0000062709,2025-02-10,https://www.sec.gov/Archives/edgar/data/62709/0000062709-25-000015.txt
3M,MMM,0000066740,2022-02-09,https://www.sec.gov/Archives/edgar/data/66740/0000066740-22-000010.txt
3M,MMM,0000066740,2023-02-08,https://www.sec.gov/Archives/edgar/data/66740/0000066740-23-000014.txt
3M,MMM,0000066740,2024-02-07,https://www.sec.gov/Archives/edgar/data/66740/0000066740-24-000016.txt
3M,MMM,0000066740,2025-02-05,https://www.sec.gov/Archives/edgar/data/66740/0000066740-25-000006.txt
Monster Beverage,MNST,0000865752,2022-02-28,https://www.sec.gov/Archives/edgar/data/865752/0001104659-22-028182.txt
Monster Beverage,MNST,0000865752,2023-03-01,https://www.sec.gov/Archives/edgar/data/865752/0001104659-23-027245.txt
Monster Beverage,MNST,0000865752,2024-02-29,https://www.sec.gov/Archives/edgar/data/865752/0001104659-24-029425.txt
Monster Beverage,MNST,0000865752,2025-02-28,https://www.sec.gov/Archives/edgar/data/865752/0001410578-25-000248.txt
Altria Group,MO,0000764180,2022-02-25,https://www.sec.gov/Archives/edgar/data/764180/0000764180-22-000019.txt
Altria Group,MO,0000764180,2023-02-27,https://www.sec.gov/Archives/edgar/data/764180/0000764180-23-000020.txt
Altria Group,MO,0000764180,2024-02-27,https://www.sec.gov/Archives/edgar/data/764180/0000764180-24-000018.txt
Altria Group,MO,0000764180,2025-02-26,https://www.sec.gov/Archives/edgar/data/764180/0000764180-25-000019.txt
Molina Healthcare,MOH,0001179929,2022-02-14,https://www.sec.gov/Archives/edgar/data/1179929/0001179929-22-000025.txt
Molina Healthcare,MOH,0001179929,2023-02-13,https://www.sec.gov/Archives/edgar/data/1179929/0001179929-23-000025.txt
Molina Healthcare,MOH,0001179929,2024-02-13,https://www.sec.gov/Archives/edgar/data/1179929/0001179929-24-000033.txt
Molina Healthcare,MOH,0001179929,2025-02-11,https://www.sec.gov/Archives/edgar/data/1179929/0001179929-25-000023.txt
Mosaic,MOS,0001285785,2022-02-23,https://www.sec.gov/Archives/edgar/data/1285785/0001618034-22-000004.txt
Mosaic,MOS,0001285785,2023-02-23,https://www.sec.gov/Archives/edgar/data/1285785/0001618034-23-000003.txt
Mosaic,MOS,0001285785,2024-02-22,https://www.sec.gov/Archives/edgar/data/1285785/0001618034-24-000004.txt
Mosaic,MOS,0001285785,2025-03-03,https://www.sec.gov/Archives/edgar/data/1285785/0001618034-25-000003.txt
Marathon Petroleum,MPC,0001510295,2022-02-24,https://www.sec.gov/Archives/edgar/data/1510295/0001510295-22-000011.txt
Marathon Petroleum,MPC,0001510295,2023-02-23,https://www.sec.gov/Archives/edgar/data/1510295/0001510295-23-000012.txt
Marathon Petroleum,MPC,0001510295,2024-02-28,https://www.sec.gov/Archives/edgar/data/1510295/0001510295-24-000015.txt
Marathon Petroleum,MPC,0001510295,2025-02-27,https://www.sec.gov/Archives/edgar/data/1510295/0001510295-25-000012.txt
Merck,MRK,0000310158,2022-02-25,https://www.sec.gov/Archives/edgar/data/310158/0000310158-22-000003.txt
Merck,MRK,0000310158,2023-02-24,https://www.sec.gov/Archives/edgar/data/310158/0001628280-23-005061.txt
Merck,MRK,0000310158,2024-02-26,https://www.sec.gov/Archives/edgar/data/310158/0001628280-24-006850.txt
Merck,MRK,0000310158,2025-02-25,https://www.sec.gov/Archives/edgar/data/310158/0001628280-25-007732.txt
Morgan Stanley,MS,0000895421,2022-02-24,https://www.sec.gov/Archives/edgar/data/895421/0000895421-22-000400.txt
Morgan Stanley,MS,0000895421,2023-02-24,https://www.sec.gov/Archives/edgar/data/895421/0000895421-23-000284.txt
Morgan Stanley,MS,0000895421,2024-02-22,https://www.sec.gov/Archives/edgar/data/895421/0000895421-24-000300.txt
Morgan Stanley,MS,0000895421,2025-02-21,https://www.sec.gov/Archives/edgar/data/895421/0000895421-25-000304.txt
Microsoft,MSFT,0000789019,2022-07-28,https://www.sec.gov/Archives/edgar/data/789019/0001564590-22-026876.txt
Microsoft,MSFT,0000789019,2023-07-27,https://www.sec.gov/Archives/edgar/data/789019/0000950170-23-035122.txt
Microsoft,MSFT,0000789019,2024-07-30,https://www.sec.gov/Archives/edgar/data/789019/0000950170-24-087843.txt
Microsoft,MSFT,0000789019,2025-07-30,https://www.sec.gov/Archives/edgar/data/789019/0000950170-25-100235.txt
Motorola Solutions,MSI,0000068505,2022-02-16,https://www.sec.gov/Archives/edgar/data/68505/0000068505-22-000010.txt
Motorola Solutions,MSI,0000068505,2023-02-16,https://www.sec.gov/Archives/edgar/data/68505/0000068505-23-000015.txt
